date,yearday,plot,count,grid letter,grid number,tree spec,tree rep,number lep,lep species,lep length,lepbio mass(mg)
7/11/96,193,1,4,B,9.5,3,2,1,2,6,0.45
7/11/96,193,1,4,B,9.5,4,2,1,2,4,0.16
7/11/96,193,1,4,B,10.5,3,1,1,2,23,15.74
7/11/96,193,1,4,B,10.5,3,1,1,2,14,4.24
7/11/96,193,1,4,B,10.5,3,2,1,2,6,0.45
7/11/96,193,1,4,C,1.5,2,2,1,2,24,17.61
7/11/96,193,1,4,C,1.5,3,1,1,2,20,10.88
7/11/96,193,1,4,C,1.5,3,1,1,2,3,0.07
7/11/96,193,1,4,C,1.5,3,1,1,2,6,0.45
7/11/96,193,1,4,C,1.5,3,1,1,2,5,0.28
7/11/96,193,1,4,C,1.5,3,2,3,2,22,41.99
7/11/96,193,1,4,C,1.5,4,1,1,2,5,0.28
7/11/96,193,1,4,C,1.5,4,2,1,2,7,0.68
7/11/96,193,1,4,C,2.5,2,1,1,2,20,10.88
7/11/96,193,1,4,C,2.5,3,1,1,2,17,7.09
7/11/96,193,1,4,C,2.5,3,2,1,2,18,8.24
7/11/96,193,1,4,C,2.5,3,2,1,2,4,0.16
7/11/96,193,1,4,C,2.5,3,2,1,2,6,0.45
7/11/96,193,1,4,C,2.5,3,2,1,3,5,0.28
7/11/96,193,1,4,C,2.5,4,2,1,2,5,0.28
7/11/96,193,1,4,C,3.5,3,1,1,2,18,8.24
7/11/96,193,1,4,C,3.5,3,2,1,2,20,10.88
7/11/96,193,1,4,C,4.5,3,1,2,2,20,21.77
7/11/96,193,1,4,C,4.5,3,1,1,2,12,2.83
7/11/96,193,1,4,C,5.5,3,2,1,2,14,4.24
7/11/96,193,1,4,C,7.5,3,2,1,2,27,24.04
7/11/96,193,1,4,C,8.5,2,2,1,2,7,0.68
7/11/96,193,1,4,C,9.5,2,2,1,2,16,6.04
7/11/96,193,1,4,C,9.5,3,1,1,2,6,0.45
7/11/96,193,1,4,C,10.5,3,2,1,2,10,1.75
7/11/96,193,1,4,C,10.5,4,1,2,2,10,3.49
7/11/96,193,1,4,C,10.5,4,2,1,2,5,0.28
7/11/96,193,1,4,D,1.5,3,1,1,2,20,10.88
7/11/96,193,1,4,D,1.5,3,1,1,2,15,5.09
7/11/96,193,1,4,D,1.5,3,2,1,2,15,5.09
7/11/96,193,1,4,D,1.5,4,2,2,2,7,1.36
7/11/96,193,1,4,D,1.5,4,2,1,2,3,0.07
7/11/96,193,1,4,D,2.5,1,2,1,2,10,1.75
7/11/96,193,1,4,D,2.5,2,2,2,2,13,6.98
7/11/96,193,1,4,D,2.5,3,1,1,2,7,0.68
7/11/96,193,1,4,D,2.5,3,1,1,2,15,5.09
7/11/96,193,1,4,D,2.5,3,1,1,2,13,3.49
7/11/96,193,1,4,D,2.5,3,2,1,2,21,12.38
7/11/96,193,1,4,D,2.5,4,1,3,2,5,0.84
7/11/96,193,1,4,D,2.5,4,1,2,2,10,3.49
7/11/96,193,1,4,D,2.5,4,1,1,3,10,1.75
7/11/96,193,1,4,D,2.5,4,2,4,2,5,1.12
7/11/96,193,1,4,D,2.5,4,2,2,2,10,3.49
7/11/96,193,1,4,D,3.5,1,1,1,2,13,3.49
7/11/96,193,1,4,D,3.5,2,1,1,2,5,0.28
7/11/96,193,1,4,D,3.5,3,1,1,2,5,0.28
7/11/96,193,1,4,D,3.5,3,2,1,4,4,0.16
7/11/96,193,1,4,D,3.5,3,2,2,2,15,10.19
7/11/96,193,1,4,D,3.5,3,2,1,2,10,1.75
7/11/96,193,1,4,D,3.5,3,2,3,2,5,0.84
7/11/96,193,1,4,D,3.5,4,1,1,2,7,0.68
7/11/96,193,1,4,D,3.5,4,2,2,2,6,0.91
7/11/96,193,1,4,D,4.5,3,1,1,2,13,3.49
7/11/96,193,1,4,D,4.5,3,2,1,2,17,7.09
7/11/96,193,1,4,D,4.5,3,2,1,2,26,21.76
7/11/96,193,1,4,D,4.5,3,2,1,2,12,2.83
7/11/96,193,1,4,D,4.5,3,2,1,2,22,14
7/11/96,193,1,4,D,4.5,4,1,1,2,4,0.16
7/11/96,193,1,4,D,5.5,2,1,1,2,7,0.68
7/11/96,193,1,4,D,5.5,3,1,1,2,15,5.09
7/11/96,193,1,4,D,5.5,3,1,1,2,5,0.28
7/11/96,193,1,4,D,5.5,4,1,1,2,13,3.49
7/11/96,193,1,4,D,5.5,4,1,1,2,7,0.68
7/11/96,193,1,4,D,5.5,4,2,1,2,12,2.83
7/11/96,193,1,4,D,5.5,4,2,1,2,8,0.97
7/11/96,193,1,4,D,6.5,1,2,1,2,14,4.24
7/11/96,193,1,4,D,6.5,3,1,1,2,8,0.97
7/11/96,193,1,4,D,6.5,4,1,1,2,15,5.09
7/11/96,193,1,4,D,6.5,4,1,1,2,5,0.28
7/11/96,193,1,4,D,6.5,4,2,1,2,10,1.75
7/11/96,193,1,4,D,6.5,4,2,1,2,15,5.09
7/11/96,193,1,4,D,6.5,4,2,1,2,20,10.88
7/11/96,193,1,4,D,7.5,2,1,1,2,15,5.09
7/11/96,193,1,4,D,7.5,2,1,1,2,5,0.28
7/11/96,193,1,4,D,7.5,2,2,1,4,4,0.16
7/11/96,193,1,4,D,7.5,2,2,1,2,10,1.75
7/11/96,193,1,4,D,7.5,3,1,2,2,5,0.56
7/11/96,193,1,4,D,8.5,3,1,1,2,22,14
7/11/96,193,1,4,D,8.5,4,1,1,2,15,5.09
7/11/96,193,1,4,D,8.5,4,1,1,2,5,0.28
7/11/96,193,1,4,D,8.5,4,2,2,2,13,6.98
7/11/96,193,1,4,D,8.5,4,2,3,2,5,0.84
7/11/96,193,1,4,D,9.5,2,2,1,2,15,5.09
7/11/96,193,1,4,D,9.5,3,1,1,2,25,19.62
7/11/96,193,1,4,D,9.5,3,1,1,2,10,1.75
7/11/96,193,1,4,D,10.5,3,1,1,3,4,0.16
7/11/96,193,1,4,D,10.5,3,1,1,2,17,7.09
7/11/96,193,1,4,D,10.5,3,2,1,2,21,12.38
7/11/96,193,1,4,D,10.5,3,2,1,2,17,7.09
7/11/96,193,1,4,D,10.5,4,1,4,2,5,1.12
7/11/96,193,1,4,D,10.5,4,2,5,2,5,1.4
7/27/96,209,1,5,A,1.5,2,1,1,2,15,5.09
7/27/96,209,1,5,A,1.5,4,1,1,2,5,0.28
7/27/96,209,1,5,A,2.5,2,1,1,2,10,1.75
7/27/96,209,1,5,A,2.5,3,1,1,2,20,10.88
7/27/96,209,1,5,A,2.5,3,1,1,2,15,5.09
7/27/96,209,1,5,A,2.5,4,1,1,2,15,5.09
7/27/96,209,1,5,A,2.5,4,2,1,2,20,10.88
7/27/96,209,1,5,A,3.5,3,1,1,2,5,0.28
7/27/96,209,1,5,A,3.5,3,1,1,3,20,10.88
7/27/96,209,1,5,A,3.5,3,1,1,2,30,31.74
7/27/96,209,1,5,A,3.5,3,1,1,2,15,5.09
7/27/96,209,1,5,A,3.5,3,2,1,2,30,31.74
7/27/96,209,1,5,A,3.5,3,2,2,2,25,39.23
7/27/96,209,1,5,A,3.5,3,2,1,2,20,10.88
7/27/96,209,1,5,A,3.5,3,2,1,2,10,1.75
7/27/96,209,1,5,A,3.5,4,1,1,2,15,5.09
7/27/96,209,1,5,A,4.5,1,2,1,4,15,5.09
7/27/96,209,1,5,A,4.5,3,1,1,2,10,1.75
7/27/96,209,1,5,A,4.5,3,1,1,2,15,5.09
7/27/96,209,1,5,A,4.5,3,1,1,2,20,10.88
7/27/96,209,1,5,A,5.5,2,1,1,2,17,7.09
7/27/96,209,1,5,A,5.5,2,2,1,2,13,3.49
7/27/96,209,1,5,A,5.5,3,1,3,2,15,15.28
7/27/96,209,1,5,A,5.5,3,1,1,2,10,1.75
7/27/96,209,1,5,A,5.5,3,1,1,2,20,10.88
7/27/96,209,1,5,A,5.5,3,2,2,2,20,21.77
7/27/96,209,1,5,A,5.5,3,2,2,2,10,3.49
7/27/96,209,1,5,A,5.5,4,1,2,2,15,10.19
7/27/96,209,1,5,A,5.5,4,1,2,2,15,10.19
7/27/96,209,1,5,A,6.5,2,1,1,2,13,3.49
7/27/96,209,1,5,A,6.5,3,1,2,2,30,63.49
7/27/96,209,1,5,A,6.5,3,1,2,2,15,10.19
7/27/96,209,1,5,A,6.5,3,1,1,2,10,1.75
7/27/96,209,1,5,A,6.5,3,2,2,2,25,39.23
7/27/96,209,1,5,A,6.5,3,2,1,2,30,31.74
7/27/96,209,1,5,A,6.5,3,2,1,2,10,1.75
7/27/96,209,1,5,A,7.5,1,2,1,4,20,10.88
7/27/96,209,1,5,A,7.5,2,1,1,2,9,1.32
7/27/96,209,1,5,A,7.5,3,1,3,2,15,15.28
7/27/96,209,1,5,A,7.5,3,1,1,2,20,10.88
7/27/96,209,1,5,A,7.5,3,2,3,2,7,2.04
7/27/96,209,1,5,A,7.5,3,2,1,2,17,7.09
7/27/96,209,1,5,A,7.5,3,2,3,2,14,12.73
7/27/96,209,1,5,A,7.5,4,1,1,2,10,1.75
7/27/96,209,1,5,A,7.5,4,1,1,2,15,5.09
7/27/96,209,1,5,A,7.5,4,2,1,2,15,5.09
7/27/96,209,1,5,A,8.5,2,2,1,2,9,1.32
7/27/96,209,1,5,A,8.5,2,2,1,3,23,15.74
7/27/96,209,1,5,A,8.5,3,1,1,2,30,31.74
7/27/96,209,1,5,A,8.5,3,1,1,2,15,5.09
7/27/96,209,1,5,A,8.5,3,2,1,2,10,1.75
7/27/96,209,1,5,A,8.5,4,2,1,2,10,1.75
7/27/96,209,1,5,A,9.5,3,1,1,2,20,10.88
7/27/96,209,1,5,A,9.5,3,1,1,2,5,0.28
7/27/96,209,1,5,A,9.5,4,1,1,2,5,0.28
7/27/96,209,1,5,A,9.5,4,1,1,2,15,5.09
7/27/96,209,1,5,A,9.5,4,1,1,3,20,10.88
7/27/96,209,1,5,A,10.5,1,2,1,3,13,3.49
7/27/96,209,1,5,A,10.5,2,1,1,3,7,0.68
7/27/96,209,1,5,A,10.5,3,1,4,2,10,6.98
7/27/96,209,1,5,A,10.5,3,1,1,2,15,5.09
7/27/96,209,1,5,A,10.5,4,1,2,2,5,0.56
7/27/96,209,1,5,A,10.5,4,1,1,2,10,1.75
7/27/96,209,1,5,A,10.5,4,2,2,2,15,10.19
7/27/96,209,1,5,A,10.5,4,2,2,2,10,3.49
7/27/96,209,1,5,A,10.5,4,2,1,3,10,1.75
7/27/96,209,1,5,B,1.5,1,2,1,2,13,3.49
7/27/96,209,1,5,B,1.5,3,1,1,2,8,0.97
7/27/96,209,1,5,B,1.5,3,1,1,2,32,37.64
7/27/96,209,1,5,B,1.5,3,2,1,2,18,8.24
7/27/96,209,1,5,B,1.5,3,2,1,2,24,17.61
7/27/96,209,1,5,B,1.5,3,2,1,2,27,24.04
7/27/96,209,1,5,B,2.5,1,1,1,2,10,1.75
7/27/96,209,1,5,B,2.5,3,1,2,2,10,3.49
7/27/96,209,1,5,B,2.5,3,2,1,2,9,1.32
7/27/96,209,1,5,B,2.5,3,2,1,2,21,12.38
7/27/96,209,1,5,B,3.5,1,2,1,2,20,10.88
7/27/96,209,1,5,B,3.5,2,1,1,2,14,4.24
7/27/96,209,1,5,B,3.5,3,1,1,2,20,10.88
7/27/96,209,1,5,B,3.5,3,1,1,2,34,44.17
7/27/96,209,1,5,B,3.5,3,2,1,2,28,26.46
7/27/96,209,1,5,B,3.5,3,2,1,2,22,14
7/27/96,209,1,5,B,4.5,3,1,1,2,22,14
7/27/96,209,1,5,B,4.5,3,2,1,2,9,1.32
7/27/96,209,1,5,B,4.5,3,2,1,2,25,19.62
7/27/96,209,1,5,B,5.5,1,1,1,2,11,2.25
7/27/96,209,1,5,B,5.5,2,1,2,2,15,10.19
7/27/96,209,1,5,B,5.5,3,1,2,2,20,21.77
7/27/96,209,1,5,B,5.5,3,1,1,2,12,2.83
7/27/96,209,1,5,B,5.5,3,2,1,2,22,14
7/27/96,209,1,5,B,5.5,3,2,1,2,17,7.09
7/27/96,209,1,5,B,6.5,3,1,1,2,23,15.74
7/27/96,209,1,5,B,6.5,3,2,1,2,8,0.97
7/27/96,209,1,5,B,6.5,3,2,1,2,13,3.49
7/27/96,209,1,5,B,7.5,1,2,1,2,20,10.88
7/27/96,209,1,5,B,7.5,2,1,1,4,20,10.88
7/27/96,209,1,5,B,7.5,2,2,1,2,15,5.09
7/27/96,209,1,5,B,7.5,2,2,1,4,16,6.04
7/27/96,209,1,5,B,7.5,3,2,1,2,12,2.83
7/27/96,209,1,5,B,8.5,3,1,1,3,36,51.37
7/27/96,209,1,5,B,8.5,3,1,1,2,12,2.83
7/27/96,209,1,5,B,8.5,3,2,1,2,15,5.09
7/27/96,209,1,5,B,9.5,3,2,2,2,22,28
7/27/96,209,1,5,B,9.5,3,2,1,2,11,2.25
7/27/96,209,1,5,B,10.5,2,1,1,2,15,5.09
7/27/96,209,1,5,B,10.5,2,1,1,2,11,2.25
7/27/96,209,1,5,B,10.5,3,2,1,2,18,8.24
7/27/96,209,1,5,C,1.5,1,2,1,2,14,4.24
7/27/96,209,1,5,C,1.5,3,1,1,2,8,0.97
7/27/96,209,1,5,C,2.5,1,1,1,2,13,3.49
7/27/96,209,1,5,C,2.5,2,1,1,4,16,6.04
7/27/96,209,1,5,C,2.5,2,1,1,4,20,10.88
7/27/96,209,1,5,C,2.5,2,2,1,2,30,31.74
7/27/96,209,1,5,C,2.5,2,2,2,4,15,10.19
7/27/96,209,1,5,C,2.5,2,2,1,4,19,9.51
7/27/96,209,1,5,C,2.5,3,1,2,2,22,28
7/27/96,209,1,5,C,2.5,3,1,1,2,18,8.24
7/27/96,209,1,5,C,2.5,3,1,1,2,8,0.97
7/27/96,209,1,5,C,2.5,3,2,1,2,18,8.24
7/27/96,209,1,5,C,3.5,3,1,1,2,18,8.24
7/27/96,209,1,5,C,3.5,3,2,1,2,11,2.25
7/27/96,209,1,5,C,3.5,3,2,1,2,16,6.04
7/27/96,209,1,5,C,3.5,3,2,1,2,18,8.24
7/27/96,209,1,5,C,3.5,3,2,1,2,22,14
7/27/96,209,1,5,C,4.5,2,2,3,2,15,15.28
7/27/96,209,1,5,C,4.5,2,2,1,2,17,7.09
7/27/96,209,1,5,C,4.5,3,1,1,2,31,34.61
7/27/96,209,1,5,C,4.5,3,2,1,2,15,5.09
7/27/96,209,1,5,C,4.5,3,2,1,2,13,3.49
7/27/96,209,1,5,C,5.5,2,1,1,2,10,1.75
7/27/96,209,1,5,C,6.5,2,1,1,2,30,31.74
7/27/96,209,1,5,C,6.5,3,1,1,2,21,12.38
7/27/96,209,1,5,C,6.5,3,2,1,2,25,19.62
7/27/96,209,1,5,C,7.5,1,1,1,3,10,1.75
7/27/96,209,1,5,C,7.5,3,2,1,3,12,2.83
7/27/96,209,1,5,C,7.5,3,2,1,2,20,10.88
7/27/96,209,1,5,C,8.5,1,1,1,2,10,1.75
7/27/96,209,1,5,C,8.5,2,1,1,2,10,1.75
7/27/96,209,1,5,C,8.5,3,1,1,2,23,15.74
7/27/96,209,1,5,C,8.5,3,2,1,2,17,7.09
7/27/96,209,1,5,C,9.5,3,1,1,2,33,40.83
7/27/96,209,1,5,C,9.5,3,1,1,2,19,9.51
7/27/96,209,1,5,C,9.5,3,2,1,2,12,2.83
7/27/96,209,1,5,C,10.5,1,1,1,4,20,10.88
7/27/96,209,1,5,D,1.5,2,2,1,3,14,4.24
7/27/96,209,1,5,D,1.5,3,1,1,2,15,5.09
7/27/96,209,1,5,D,1.5,3,2,2,2,20,21.77
7/27/96,209,1,5,D,1.5,3,2,1,2,15,5.09
7/27/96,209,1,5,D,2.5,3,1,2,2,15,10.19
7/27/96,209,1,5,D,2.5,3,1,1,2,35,47.69
7/27/96,209,1,5,D,2.5,3,1,1,2,10,1.75
7/27/96,209,1,5,D,2.5,3,2,3,2,10,5.24
7/27/96,209,1,5,D,2.5,3,2,1,2,15,5.09
7/27/96,209,1,5,D,2.5,4,1,1,2,12,2.83
7/27/96,209,1,5,D,3.5,2,1,2,2,10,3.49
7/27/96,209,1,5,D,3.5,2,1,1,4,25,19.62
7/27/96,209,1,5,D,3.5,2,2,1,2,10,1.75
7/27/96,209,1,5,D,3.5,3,1,1,2,30,31.74
7/27/96,209,1,5,D,3.5,3,1,1,2,20,10.88
7/27/96,209,1,5,D,3.5,3,1,1,3,10,1.75
7/27/96,209,1,5,D,4.5,2,1,1,4,20,10.88
7/27/96,209,1,5,D,4.5,3,1,1,3,7,0.68
7/27/96,209,1,5,D,4.5,3,2,1,2,27,24.04
7/27/96,209,1,5,D,5.5,2,2,1,3,15,5.09
7/27/96,209,1,5,D,5.5,3,2,1,2,10,1.75
7/27/96,209,1,5,D,5.5,4,1,2,2,14,8.49
7/27/96,209,1,5,D,5.5,4,1,1,2,10,1.75
7/27/96,209,1,5,D,5.5,4,2,1,2,12,2.83
7/27/96,209,1,5,D,6.5,3,1,1,2,20,10.88
7/27/96,209,1,5,D,6.5,4,1,1,2,7,0.68
7/27/96,209,1,5,D,6.5,4,2,1,2,20,10.88
7/27/96,209,1,5,D,6.5,4,2,1,2,15,5.09
7/27/96,209,1,5,D,7.5,3,1,1,2,10,1.75
7/27/96,209,1,5,D,7.5,3,2,1,2,10,1.75
7/27/96,209,1,5,D,7.5,4,1,1,2,5,0.28
7/27/96,209,1,5,D,8.5,1,1,1,4,15,5.09
7/27/96,209,1,5,D,8.5,4,1,1,2,15,5.09
7/27/96,209,1,5,D,8.5,4,1,1,2,10,1.75
7/27/96,209,1,5,D,9.5,3,1,1,2,25,19.62
7/27/96,209,1,5,D,9.5,4,1,1,2,9,1.32
7/27/96,209,1,5,D,10.5,3,1,1,2,10,1.75
6/6/97,157,1,1,A,9.5,1,1,1,3,5,0.28
6/6/97,157,1,1,B,2.5,1,2,1,3,5,0.28
6/6/97,157,1,1,B,7.5,1,1,1,5,7,0.68
6/6/97,157,1,1,B,8.5,1,2,1,6,5,0.28
6/6/97,157,1,1,B,10.5,1,1,1,3,5,0.28
6/8/97,159,1,1,C,3.5,1,1,1,6,10,1.75
6/8/97,159,1,1,C,5.5,2,2,1,5,9,1.32
6/8/97,159,1,1,C,10.5,1,1,1,5,9,1.32
6/20/97,171,1,2,A,1.5,1,2,1,2,6,0.45
6/20/97,171,1,2,A,2.5,3,1,1,3,4,0.16
6/20/97,171,1,2,A,3.5,1,2,1,2,6,0.45
6/20/97,171,1,2,A,3.5,2,2,1,2,6,0.45
6/20/97,171,1,2,A,4.5,1,1,1,2,6,0.45
6/20/97,171,1,2,A,4.5,2,2,1,2,10,1.75
6/20/97,171,1,2,A,4.5,2,2,1,2,6,0.45
6/20/97,171,1,2,A,7.5,3,1,1,5,10,1.75
6/20/97,171,1,2,A,8.5,3,2,1,3,3,0.07
6/20/97,171,1,2,B,3.5,2,1,1,2,6,0.45
6/20/97,171,1,2,B,4.5,2,2,1,2,11,2.25
6/20/97,171,1,2,B,4.5,2,2,1,2,7,0.68
6/20/97,171,1,2,B,6.5,1,2,1,2,10,1.75
6/20/97,171,1,2,C,2.5,1,2,1,2,10,1.75
6/20/97,171,1,2,C,2.5,3,2,1,3,9,1.32
6/20/97,171,1,2,C,3.5,1,2,1,2,8,0.97
6/20/97,171,1,2,C,3.5,2,2,1,2,3,0.07
6/20/97,171,1,2,C,6.5,1,2,1,2,6,0.45
6/20/97,171,1,2,C,7.5,3,2,1,6,7,0.68
6/20/97,171,1,2,C,10.5,4,2,1,2,5,0.28
6/20/97,171,1,2,D,1.5,2,2,1,2,9,1.32
6/20/97,171,1,2,D,4.5,3,2,1,2,6,0.45
6/20/97,171,1,2,D,5.5,1,1,1,6,10,1.75
6/20/97,171,1,2,D,5.5,3,2,1,5,8,0.97
6/20/97,171,1,2,D,8.5,3,2,1,3,25,19.62
7/5/97,186,1,3,A,1.5,1,2,7,4,7,4.77
7/5/97,186,1,3,A,1.5,2,2,2,4,7,1.36
7/5/97,186,1,3,A,1.5,3,2,1,2,8,0.97
7/5/97,186,1,3,A,1.5,4,1,1,2,8,0.97
7/5/97,186,1,3,A,2.5,1,2,1,2,10,1.75
7/5/97,186,1,3,A,2.5,2,2,1,2,13,3.49
7/5/97,186,1,3,A,3.5,1,2,1,2,12,2.83
7/5/97,186,1,3,A,3.5,3,2,1,2,9,1.32
7/5/97,186,1,3,A,4.5,2,1,1,2,7,0.68
7/5/97,186,1,3,A,4.5,3,1,1,2,12,2.83
7/5/97,186,1,3,A,4.5,4,1,1,3,5,0.28
7/5/97,186,1,3,A,5.5,2,1,1,2,7,0.68
7/5/97,186,1,3,A,5.5,3,2,1,2,6,0.45
7/5/97,186,1,3,A,6.5,1,1,1,2,12,2.83
7/5/97,186,1,3,A,6.5,1,2,1,2,11,2.25
7/5/97,186,1,3,A,6.5,2,1,1,2,11,2.25
7/5/97,186,1,3,A,6.5,4,2,1,3,4,0.16
7/5/97,186,1,3,A,7.5,2,1,1,4,7,0.68
7/5/97,186,1,3,A,7.5,3,1,1,2,4,0.16
7/5/97,186,1,3,A,7.5,3,2,1,2,13,3.49
7/5/97,186,1,3,A,7.5,4,1,2,2,4,0.31
7/5/97,186,1,3,A,8.5,1,2,1,4,7,0.68
7/5/97,186,1,3,A,8.5,3,1,3,2,4,0.47
7/5/97,186,1,3,A,8.5,4,1,1,2,4,0.16
7/5/97,186,1,3,A,8.5,4,2,1,2,5,0.28
7/5/97,186,1,3,A,9.5,1,1,1,3,3,0.07
7/5/97,186,1,3,A,9.5,2,1,1,6,11,2.25
7/5/97,186,1,3,A,9.5,2,2,2,2,12,5.65
7/5/97,186,1,3,A,9.5,3,1,1,2,3,0.07
7/5/97,186,1,3,A,9.5,3,1,1,2,6,0.45
7/5/97,186,1,3,A,9.5,3,1,1,2,11,2.25
7/5/97,186,1,3,A,9.5,4,1,1,2,4,0.16
7/5/97,186,1,3,A,9.5,4,2,4,2,4,0.62
7/5/97,186,1,3,A,9.5,4,2,1,2,7,0.68
7/5/97,186,1,3,A,10.5,2,1,1,2,6,0.45
7/5/97,186,1,3,B,1.5,2,2,1,2,3,0.07
7/5/97,186,1,3,B,2.5,1,2,1,2,7,0.68
7/5/97,186,1,3,B,2.5,3,1,1,2,9,1.32
7/5/97,186,1,3,B,3.5,2,2,1,2,5,0.28
7/5/97,186,1,3,B,3.5,3,2,1,2,9,1.32
7/5/97,186,1,3,B,3.5,3,2,2,2,4,0.31
7/5/97,186,1,3,B,4.5,3,1,1,2,10,1.75
7/5/97,186,1,3,B,4.5,4,2,1,2,5,0.28
7/5/97,186,1,3,B,5.5,1,2,1,4,7,0.68
7/5/97,186,1,3,B,6.5,1,1,1,2,4,0.16
7/5/97,186,1,3,B,6.5,1,2,1,6,6,0.45
7/5/97,186,1,3,B,6.5,2,1,1,2,5,0.28
7/5/97,186,1,3,B,6.5,2,1,1,2,14,4.24
7/5/97,186,1,3,B,6.5,4,1,2,2,4,0.31
7/5/97,186,1,3,B,7.5,4,2,1,2,5,0.28
7/5/97,186,1,3,B,7.5,4,2,1,3,6,0.45
7/5/97,186,1,3,B,8.5,2,1,1,6,10,1.75
7/5/97,186,1,3,B,8.5,2,1,1,2,14,4.24
7/5/97,186,1,3,B,8.5,4,1,1,2,4,0.16
7/5/97,186,1,3,B,9.5,3,1,3,2,5,0.84
7/5/97,186,1,3,B,9.5,3,1,1,2,12,2.83
7/5/97,186,1,3,B,9.5,4,1,2,2,4,0.31
7/5/97,186,1,3,B,9.5,4,2,1,2,5,0.28
7/5/97,186,1,3,B,10.5,1,1,1,2,5,0.28
7/5/97,186,1,3,B,10.5,3,1,1,2,12,2.83
7/5/97,186,1,3,B,10.5,4,1,1,2,7,0.68
7/5/97,186,1,3,B,10.5,4,1,1,2,5,0.28
7/5/97,186,1,3,B,10.5,4,1,2,2,3,0.15
7/5/97,186,1,3,B,10.5,4,2,2,2,4,0.31
7/5/97,186,1,3,C,1.5,1,2,1,4,6,0.45
7/5/97,186,1,3,C,1.5,2,1,1,2,4,0.16
7/5/97,186,1,3,C,1.5,3,2,1,2,2,0.02
7/5/97,186,1,3,C,1.5,4,1,1,2,5,0.28
7/5/97,186,1,3,C,1.5,4,1,1,2,7,0.68
7/5/97,186,1,3,C,2.5,3,1,1,3,18,8.24
7/5/97,186,1,3,C,2.5,3,2,1,2,8,0.97
7/5/97,186,1,3,C,2.5,4,1,1,2,15,5.09
7/5/97,186,1,3,C,3.5,3,1,1,2,8,0.97
7/5/97,186,1,3,C,3.5,3,1,1,2,4,0.16
7/5/97,186,1,3,C,3.5,4,1,3,2,4,0.47
7/5/97,186,1,3,C,3.5,4,1,1,2,5,0.28
7/5/97,186,1,3,C,4.5,3,2,1,2,7,0.68
7/5/97,186,1,3,C,4.5,4,1,1,2,4,0.16
7/5/97,186,1,3,C,4.5,4,2,2,2,4,0.31
7/5/97,186,1,3,C,5.5,2,2,1,6,18,8.24
7/5/97,186,1,3,C,5.5,3,2,1,2,5,0.28
7/5/97,186,1,3,C,5.5,4,1,1,2,4,0.16
7/5/97,186,1,3,C,5.5,4,1,1,3,6,0.45
7/5/97,186,1,3,C,6.5,1,1,1,2,12,2.83
7/5/97,186,1,3,C,6.5,1,2,1,4,6,0.45
7/5/97,186,1,3,C,6.5,3,1,3,2,6,1.36
7/5/97,186,1,3,C,6.5,3,2,1,2,5,0.28
7/5/97,186,1,3,C,6.5,4,1,1,2,4,0.16
7/5/97,186,1,3,C,6.5,4,1,1,2,6,0.45
7/5/97,186,1,3,C,6.5,4,1,1,2,8,0.97
7/5/97,186,1,3,C,6.5,4,2,1,2,7,0.68
7/5/97,186,1,3,C,7.5,1,2,1,4,10,1.75
7/5/97,186,1,3,C,7.5,3,1,1,6,7,0.68
7/5/97,186,1,3,C,7.5,3,2,1,2,4,0.16
7/5/97,186,1,3,C,7.5,4,2,1,2,6,0.45
7/5/97,186,1,3,C,8.5,1,2,1,4,6,0.45
7/5/97,186,1,3,C,8.5,3,2,1,2,8,0.97
7/5/97,186,1,3,C,8.5,4,1,1,2,5,0.28
7/5/97,186,1,3,C,8.5,4,1,1,2,3,0.07
7/5/97,186,1,3,C,8.5,4,2,1,2,8,0.97
7/5/97,186,1,3,C,9.5,4,2,1,2,6,0.45
7/5/97,186,1,3,C,10.5,3,2,1,2,13,3.49
7/5/97,186,1,3,C,10.5,4,1,1,2,5,0.28
7/5/97,186,1,3,D,2.5,2,1,1,3,20,10.88
7/5/97,186,1,3,D,2.5,4,1,1,2,7,0.68
7/5/97,186,1,3,D,3.5,2,1,1,2,11,2.25
7/5/97,186,1,3,D,3.5,2,1,1,2,5,0.28
7/5/97,186,1,3,D,3.5,3,2,1,2,4,0.16
7/5/97,186,1,3,D,3.5,4,2,1,2,3,0.07
7/5/97,186,1,3,D,5.5,4,1,2,2,3,0.15
7/5/97,186,1,3,D,6.5,1,2,1,2,16,6.04
7/5/97,186,1,3,D,6.5,4,2,1,2,3,0.07
7/5/97,186,1,3,D,7.5,3,2,1,2,12,2.83
7/5/97,186,1,3,D,7.5,4,1,2,2,3,0.15
7/5/97,186,1,3,D,7.5,4,2,2,2,3,0.15
7/5/97,186,1,3,D,8.5,1,2,1,2,12,2.83
7/5/97,186,1,3,D,8.5,2,2,1,2,11,2.25
7/5/97,186,1,3,D,8.5,3,2,1,2,4,0.16
7/5/97,186,1,3,D,8.5,4,1,1,2,7,0.68
7/5/97,186,1,3,D,8.5,4,1,1,2,5,0.28
7/5/97,186,1,3,D,8.5,4,2,1,2,4,0.16
7/5/97,186,1,3,D,9.5,3,1,1,2,9,1.32
7/5/97,186,1,3,D,9.5,4,1,1,2,4,0.16
7/5/97,186,1,3,D,10.5,2,1,1,2,12,2.83
7/5/97,186,1,3,D,10.5,3,1,1,2,4,0.16
7/5/97,186,1,3,D,10.5,3,1,1,2,6,0.45
